firm_id,month,nace_code,region_code,employees
F00735,2023-01-01,I55,R05,20
F00736,2023-01-01,C29,R10,25
F00737,2023-01-01,C10,R03,18
F00738,2023-01-01,I56,R08,23
F00739,2023-01-01,I55,R04,11
F00740,2023-01-01,C29,R05,30
F00741,2023-01-01,I56,R04,18
F00742,2023-01-01,C10,R05,21
F00743,2023-01-01,C10,R10,19
F00744,2023-01-01,H49,R09,23
F00745,2023-01-01,C10,R09,23
F00746,2023-01-01,C10,R03,16
F00747,2023-01-01,C10,R08,28
F00748,2023-01-01,I55,R02,19
F00749,2023-01-01,H49,R09,19
F00750,2023-01-01,H49,R01,15
F00751,2023-01-01,H49,R06,21
F00752,2023-01-01,I55,R08,22
F00753,2023-01-01,C29,R09,19
F00754,2023-01-01,I55,R04,19
F00755,2023-01-01,I56,R10,26
F00756,2023-01-01,H49,R09,21
F00757,2023-01-01,C10,R09,18
F00758,2023-01-01,H49,R10,11
F00759,2023-01-01,H49,R08,17
F00760,2023-01-01,C10,R09,14
F00761,2023-01-01,I55,R09,22
F00762,2023-01-01,I55,R10,17
F00763,2023-01-01,C10,R02,19
F00764,2023-01-01,H49,R01,21
F00765,2023-01-01,C29,R07,20
F00766,2023-01-01,G47,R05,13
F00767,2023-01-01,I56,R01,25
F00768,2023-01-01,I55,R10,13
F00769,2023-01-01,C10,R01,21
F00770,2023-01-01,G47,R01,29
F00771,2023-01-01,C29,R08,21
F00772,2023-01-01,C10,R09,24
F00773,2023-01-01,C10,R06,18
F00774,2023-01-01,I55,R02,21
F00775,2023-01-01,C10,R02,22
F00776,2023-01-01,C29,R07,25
F00777,2023-01-01,G47,R04,18
F00778,2023-01-01,G47,R01,27
F00779,2023-01-01,H49,R03,22
F00780,2023-01-01,C29,R02,28
F00781,2023-01-01,C29,R10,27
F00782,2023-01-01,H49,R02,20
F00783,2023-01-01,C10,R10,17
F00784,2023-01-01,H49,R06,15
F00785,2023-01-01,C10,R03,18
F00786,2023-01-01,H49,R04,29
F00787,2023-01-01,I56,R10,21
F00788,2023-01-01,I56,R05,13
F00789,2023-01-01,H49,R09,18
F00790,2023-01-01,C10,R07,24
F00791,2023-01-01,I55,R01,21
F00792,2023-01-01,G47,R01,23
F00793,2023-01-01,G47,R02,11
F00794,2023-01-01,I55,R10,19
F00795,2023-01-01,G47,R07,18
F00796,2023-01-01,H49,R02,32
F00797,2023-01-01,C29,R02,15
F00798,2023-01-01,I55,R06,35
F00799,2023-01-01,I55,R08,20
F00800,2023-01-01,G47,R05,29
F00801,2023-01-01,I56,R02,26
F00802,2023-01-01,H49,R01,23
F00803,2023-01-01,C10,R04,19
F00804,2023-01-01,C10,R09,26
F00805,2023-01-01,C29,R08,23
F00806,2023-01-01,G47,R05,18
F00807,2023-01-01,C29,R04,23
F00808,2023-01-01,C10,R05,28
F00809,2023-01-01,G47,R01,28
F00810,2023-01-01,I55,R09,12
F00811,2023-01-01,G47,R09,18
F00812,2023-01-01,G47,R02,14
F00813,2023-01-01,H49,R08,17
F00814,2023-01-01,I55,R07,13
F00815,2023-01-01,C29,R03,19
F00816,2023-01-01,H49,R10,29
F00817,2023-01-01,C29,R09,20
F00818,2023-01-01,I56,R06,22
F00819,2023-01-01,I56,R10,21
F00820,2023-01-01,I56,R01,22
F00821,2023-01-01,I55,R02,13
F00822,2023-01-01,H49,R01,20
F00823,2023-01-01,I56,R10,30
F00824,2023-01-01,I55,R10,17
F00825,2023-01-01,H49,R05,20
F00826,2023-01-01,G47,R03,22
F00827,2023-01-01,I55,R06,20
F00828,2023-01-01,C10,R03,20
F00829,2023-01-01,H49,R02,22
F00830,2023-01-01,G47,R02,24
F00831,2023-01-01,G47,R06,18
F00832,2023-01-01,C10,R07,16
F00833,2023-01-01,C29,R08,21
F00834,2023-01-01,G47,R02,26
F00835,2023-01-01,G47,R08,29
F00836,2023-01-01,I56,R10,25
F00837,2023-01-01,I56,R10,21
F00838,2023-01-01,C10,R03,25
F00839,2023-01-01,I56,R02,22
F00840,2023-01-01,G47,R01,20
F00841,2023-01-01,C10,R01,20
F00842,2023-01-01,C10,R08,20
F00843,2023-01-01,H49,R01,18
F00844,2023-01-01,I56,R06,14
F00845,2023-01-01,I56,R10,15
F00846,2023-01-01,I56,R10,21
F00847,2023-01-01,C10,R06,22
F00848,2023-01-01,C10,R10,21
F00849,2023-01-01,H49,R09,12
F00850,2023-01-01,H49,R02,19
F00851,2023-01-01,G47,R05,20
F00852,2023-01-01,H49,R10,22
F00853,2023-01-01,H49,R01,22
F00854,2023-01-01,G47,R07,15
F00855,2023-01-01,H49,R09,21
F00856,2023-01-01,C10,R01,24
F00857,2023-01-01,I56,R03,25
F00858,2023-01-01,H49,R06,19
F00859,2023-01-01,C29,R06,20
F00860,2023-01-01,I56,R10,18
F00861,2023-01-01,H49,R06,24
F00862,2023-01-01,I56,R01,17
F00863,2023-01-01,C29,R06,20
F00864,2023-01-01,I56,R06,25
F00865,2023-01-01,I56,R06,12
F00866,2023-01-01,C10,R06,23
F00867,2023-01-01,I55,R02,26
F00868,2023-01-01,I55,R02,20
F00869,2023-01-01,C29,R07,26
F00870,2023-01-01,I56,R10,19
F00871,2023-01-01,G47,R05,31
F00872,2023-01-01,C10,R07,28
F00873,2023-01-01,I55,R02,21
F00874,2023-01-01,I56,R10,24
F00875,2023-01-01,C10,R03,18
F00876,2023-01-01,C29,R06,19
F00877,2023-01-01,G47,R04,25
F00878,2023-01-01,I56,R01,20
F00879,2023-01-01,I56,R06,17
F00880,2023-01-01,I56,R01,28
F00881,2023-01-01,I56,R05,20
F00882,2023-01-01,H49,R04,19
F00883,2023-01-01,I56,R03,19
F00884,2023-01-01,I56,R08,18
F00885,2023-01-01,I56,R08,24
F00886,2023-01-01,I56,R08,19
F00887,2023-01-01,H49,R05,12
F00888,2023-01-01,C29,R06,19
F00889,2023-01-01,G47,R10,21
F00890,2023-01-01,H49,R04,24
F00891,2023-01-01,C10,R07,21
F00892,2023-01-01,I55,R07,16
F00893,2023-01-01,C10,R07,22
F00894,2023-01-01,C10,R08,15
F00895,2023-01-01,I56,R04,22
F00896,2023-01-01,H49,R05,14
F00897,2023-01-01,G47,R06,18
F00898,2023-01-01,C10,R04,23
F00899,2023-01-01,I56,R03,16
F00900,2023-01-01,C10,R07,16
F00901,2023-01-01,I55,R06,13
F00902,2023-01-01,C10,R02,18
F00903,2023-01-01,G47,R04,15
F00904,2023-01-01,G47,R07,17
F00905,2023-01-01,G47,R07,23
F00906,2023-01-01,I55,R10,12
F00907,2023-01-01,I56,R01,19
F00908,2023-01-01,C29,R04,27
F00909,2023-01-01,C10,R10,19
F00910,2023-01-01,G47,R07,16
F00911,2023-01-01,C29,R05,15
F00912,2023-01-01,C10,R06,24
F00913,2023-01-01,G47,R07,16
F00914,2023-01-01,H49,R08,21
F00915,2023-01-01,G47,R05,19
F00916,2023-01-01,I55,R08,17
F00917,2023-01-01,I55,R01,18
F00918,2023-01-01,H49,R05,19
F00919,2023-01-01,I56,R03,17
F00920,2023-01-01,C29,R01,23
F00921,2023-01-01,I55,R04,25
F00922,2023-01-01,H49,R06,13
F00923,2023-01-01,C10,R05,19
F00924,2023-01-01,C29,R07,19
F00925,2023-01-01,I56,R09,20
F00926,2023-01-01,G47,R02,16
F00927,2023-01-01,I55,R07,20
F00928,2023-01-01,G47,R03,17
F00929,2023-01-01,I55,R09,30
F00930,2023-01-01,C10,R10,22
F00931,2023-01-01,G47,R08,18
F00932,2023-01-01,C10,R02,20
F00933,2023-01-01,C10,R10,23
F00934,2023-01-01,H49,R01,23
F00935,2023-01-01,I56,R05,18
F00936,2023-01-01,C10,R06,16
F00937,2023-01-01,I55,R06,17
F00938,2023-01-01,I55,R10,19
F00939,2023-01-01,I55,R01,26
F00940,2023-01-01,I56,R06,23
F00941,2023-01-01,H49,R10,18
F00942,2023-01-01,C10,R04,21
F00943,2023-01-01,I55,R09,22
F00944,2023-01-01,G47,R09,19
F00945,2023-01-01,C29,R03,22
F00946,2023-01-01,G47,R09,19
F00947,2023-01-01,G47,R04,16
F00948,2023-01-01,I55,R10,21
F00949,2023-01-01,H49,R02,10
F00950,2023-01-01,C10,R01,19
F00951,2023-01-01,C29,R08,20
F00952,2023-01-01,C10,R07,15
F00953,2023-01-01,I56,R06,18
F00954,2023-01-01,I55,R10,18
F00955,2023-01-01,H49,R10,22
F00956,2023-01-01,C29,R07,14
F00957,2023-01-01,G47,R04,20
F00958,2023-01-01,I55,R09,16
F00959,2023-01-01,C10,R02,20
F00960,2023-01-01,C10,R03,26
F00961,2023-01-01,H49,R01,28
F00962,2023-01-01,I56,R08,24
F00963,2023-01-01,I55,R01,11
F00964,2023-01-01,H49,R09,13
F00965,2023-01-01,C29,R02,16
F00966,2023-01-01,H49,R10,22
F00967,2023-01-01,G47,R04,24
F00968,2023-01-01,C29,R08,15
F00969,2023-01-01,G47,R08,16
F00970,2023-01-01,C29,R09,17
F00971,2023-01-01,C29,R08,17
F00972,2023-01-01,C10,R04,15
F00973,2023-01-01,C10,R03,19
F00974,2023-01-01,I55,R04,18
F00975,2023-01-01,C29,R01,24
F00976,2023-01-01,C10,R02,17
F00977,2023-01-01,C10,R07,9
F00978,2023-01-01,C10,R05,24
F00979,2023-01-01,H49,R10,24
F00980,2023-01-01,I56,R07,20
F00981,2023-01-01,I55,R02,21
F00982,2023-01-01,G47,R09,18
F00983,2023-01-01,H49,R03,9
F00984,2023-01-01,C10,R09,20
F00985,2023-01-01,G47,R08,19
F00986,2023-01-01,I56,R05,11
F00987,2023-01-01,I55,R03,24
F00988,2023-01-01,C10,R10,19
F00989,2023-01-01,H49,R08,24
F00990,2023-01-01,H49,R07,16
F00991,2023-01-01,G47,R06,19
F00992,2023-01-01,G47,R08,20
F00993,2023-01-01,C10,R01,22
F00994,2023-01-01,C29,R05,20
F00995,2023-01-01,I56,R10,16
F00996,2023-01-01,C29,R05,17
F00997,2023-01-01,I56,R07,22
F00998,2023-01-01,C10,R10,18
F00999,2023-01-01,I56,R08,19
F01000,2023-01-01,H49,R07,20
F01001,2023-01-01,C29,R10,15
F01002,2023-01-01,C10,R05,30
F01003,2023-01-01,I56,R10,18
F01004,2023-01-01,I56,R09,18
F01005,2023-01-01,G47,R08,26
F01006,2023-01-01,I55,R06,16
F01007,2023-01-01,I55,R09,12
F01008,2023-01-01,H49,R05,24
F01009,2023-01-01,I56,R08,16
F01010,2023-01-01,I56,R06,24
F01011,2023-01-01,C29,R08,25
F01012,2023-01-01,H49,R03,19
F01013,2023-01-01,C29,R05,18
F01014,2023-01-01,I56,R03,28
F01015,2023-01-01,I55,R02,22
F01016,2023-01-01,C10,R05,29
F01017,2023-01-01,C10,R04,22
F01018,2023-01-01,G47,R01,16
F01019,2023-01-01,G47,R10,37
F01020,2023-01-01,I56,R07,12
F01021,2023-01-01,H49,R06,24
F01022,2023-01-01,I55,R01,20
F01023,2023-01-01,H49,R10,22
F01024,2023-01-01,C29,R05,22
F01025,2023-01-01,I55,R04,23
F01026,2023-01-01,H49,R01,26
F01027,2023-01-01,G47,R01,22
F01028,2023-01-01,C10,R03,21
F01029,2023-01-01,G47,R06,23
F01030,2023-01-01,C10,R08,18
F01031,2023-01-01,C10,R07,16
F01032,2023-01-01,C29,R10,20
F01033,2023-01-01,G47,R06,27
F01034,2023-01-01,I56,R01,22
F01035,2023-01-01,C10,R08,23
F01036,2023-01-01,H49,R03,17
F01037,2023-01-01,I56,R05,18
F01038,2023-01-01,C29,R04,18
F01039,2023-01-01,C10,R10,23
F01040,2023-01-01,H49,R01,26
F01041,2023-01-01,G47,R01,20
F01042,2023-01-01,C29,R10,25
F01043,2023-01-01,C29,R06,20
F01044,2023-01-01,C10,R01,22
F01045,2023-01-01,C29,R09,19
F01046,2023-01-01,I55,R08,26
F01047,2023-01-01,C29,R10,21
F01048,2023-01-01,I55,R06,18
F01049,2023-01-01,H49,R03,30
F01050,2023-01-01,H49,R07,24
F01051,2023-01-01,C29,R06,21
F01052,2023-01-01,I55,R06,29
F01053,2023-01-01,G47,R08,28
F01054,2023-01-01,G47,R06,24
F01055,2023-01-01,C29,R10,20
F01056,2023-01-01,I56,R02,19
F01057,2023-01-01,G47,R04,25
F01058,2023-01-01,I55,R10,16
F01059,2023-01-01,I55,R04,17
F01060,2023-01-01,C10,R04,18
F01061,2023-01-01,G47,R07,13
F01062,2023-01-01,I55,R08,24
F01063,2023-01-01,I55,R04,11
F01064,2023-01-01,G47,R07,17
F01065,2023-01-01,H49,R08,30
F01066,2023-01-01,C10,R02,22
F01067,2023-01-01,H49,R02,21
F01068,2023-01-01,C10,R05,20
F01069,2023-01-01,C10,R06,20
F01070,2023-01-01,C10,R08,25
F01071,2023-01-01,C10,R06,16
F01072,2023-01-01,C29,R02,30
F01073,2023-01-01,C29,R06,16
F01074,2023-01-01,C10,R02,21
F01075,2023-01-01,C10,R09,17
F01076,2023-01-01,I55,R07,26
F01077,2023-01-01,I56,R03,13
F01078,2023-01-01,C29,R10,18
F01079,2023-01-01,I55,R10,19
F01080,2023-01-01,G47,R04,20
F01081,2023-01-01,G47,R07,26
F01082,2023-01-01,I56,R04,18
F01083,2023-01-01,C29,R08,19
F01084,2023-01-01,C10,R08,25
F01085,2023-01-01,G47,R08,18
F01086,2023-01-01,G47,R10,22
F01087,2023-01-01,H49,R01,26
F01088,2023-01-01,C10,R04,21
F01089,2023-01-01,I55,R09,22
F01090,2023-01-01,I56,R06,24
F01091,2023-01-01,C10,R07,17
F01092,2023-01-01,I55,R03,17
F01093,2023-01-01,I56,R01,13
F01094,2023-01-01,C10,R04,16
F01095,2023-01-01,C10,R10,10
F01096,2023-01-01,C29,R07,18
F01097,2023-01-01,I55,R08,21
F01098,2023-01-01,G47,R01,18
F01099,2023-01-01,C10,R06,15
F01100,2023-01-01,I56,R05,22
F01101,2023-01-01,I55,R09,20
F01102,2023-01-01,G47,R02,22
F01103,2023-01-01,I55,R02,25
F01104,2023-01-01,C10,R04,18
F01105,2023-01-01,C29,R03,22
F01106,2023-01-01,H49,R02,17
F01107,2023-01-01,I55,R05,15
F01108,2023-01-01,G47,R02,14
F01109,2023-01-01,I55,R07,15
F01110,2023-01-01,I55,R01,13
F01111,2023-01-01,H49,R07,20
F01112,2023-01-01,C10,R03,21
F01113,2023-01-01,H49,R06,22
F01114,2023-01-01,I55,R04,19
F01115,2023-01-01,H49,R06,14
F01116,2023-01-01,G47,R02,17
F01117,2023-01-01,I56,R08,18
F01118,2023-01-01,C10,R06,24
F01119,2023-01-01,C29,R01,19
F01120,2023-01-01,G47,R07,16
F01121,2023-01-01,G47,R07,24
F01122,2023-01-01,I56,R10,17
F01123,2023-01-01,C29,R03,27
F01124,2023-01-01,G47,R02,18
F01125,2023-01-01,I55,R09,21
F01126,2023-01-01,I56,R02,22
F01127,2023-01-01,I55,R05,14
F01128,2023-01-01,C10,R02,25
F01129,2023-01-01,I56,R04,10
F01130,2023-01-01,H49,R05,26
F01131,2023-01-01,C10,R01,23
F01132,2023-01-01,I56,R01,11
F01133,2023-01-01,H49,R09,17
F01134,2023-01-01,I56,R05,21
F01135,2023-01-01,H49,R01,18
F01136,2023-01-01,H49,R01,15
F01137,2023-01-01,I56,R08,21
F01138,2023-01-01,C29,R02,35
F01139,2023-01-01,C29,R01,26
F01140,2023-01-01,I55,R09,16
F01141,2023-01-01,C10,R02,19
F01142,2023-01-01,C29,R07,27
F01143,2023-01-01,I55,R07,24
F01144,2023-01-01,I55,R07,18
F01145,2023-01-01,I55,R08,16
F01146,2023-01-01,I56,R10,16
F01147,2023-01-01,C10,R05,15
F01148,2023-01-01,H49,R02,14
F01149,2023-01-01,H49,R01,17
F01150,2023-01-01,C29,R03,17
F01151,2023-01-01,I55,R04,15
F01152,2023-01-01,I55,R05,16
F01153,2023-01-01,I56,R09,11
F01154,2023-01-01,H49,R05,23
F01155,2023-01-01,H49,R03,18
F01156,2023-01-01,I56,R02,28
F01157,2023-01-01,I55,R10,16
F01158,2023-01-01,G47,R02,13
F01159,2023-01-01,H49,R04,16
F01160,2023-01-01,G47,R10,19
F01161,2023-01-01,I55,R05,26
F01162,2023-01-01,I55,R04,19
F01163,2023-01-01,C10,R10,19
F01164,2023-01-01,H49,R05,22
F01165,2023-01-01,I56,R10,14
F01166,2023-01-01,C29,R06,19
F01167,2023-01-01,C29,R02,20
F01168,2023-01-01,C10,R03,24
F01169,2023-01-01,I55,R03,20
F01170,2023-01-01,I55,R03,22
F01171,2023-01-01,C10,R07,22
F01172,2023-01-01,I55,R10,11
F01173,2023-01-01,C29,R05,12
F01174,2023-01-01,G47,R05,15
F01175,2023-01-01,C29,R05,15
F01176,2023-01-01,I55,R08,28
F01177,2023-01-01,H49,R07,17
F01178,2023-01-01,C10,R08,17
F01179,2023-01-01,H49,R02,19
F01180,2023-01-01,I56,R04,17
F01181,2023-01-01,C10,R05,23
F01182,2023-01-01,C29,R03,22
F01183,2023-01-01,I55,R03,18
F01184,2023-01-01,H49,R09,20
F01185,2023-01-01,I55,R04,17
F01186,2023-01-01,C10,R09,15
F01187,2023-01-01,I56,R05,21
F01188,2023-01-01,C29,R07,17
F01189,2023-01-01,I56,R07,29
F01190,2023-01-01,I56,R01,24
F01191,2023-01-01,G47,R08,21
F01192,2023-01-01,H49,R10,20
F01193,2023-01-01,G47,R06,22
F01194,2023-01-01,I56,R02,18
F01195,2023-01-01,H49,R07,21
F01196,2023-01-01,I56,R05,23
F01197,2023-01-01,C29,R10,18
F01198,2023-01-01,C29,R07,11
F01199,2023-01-01,C29,R03,13
F01200,2023-01-01,H49,R03,25
F01201,2023-01-01,H49,R08,19
F01202,2023-01-01,I55,R06,22
F01203,2023-01-01,C29,R05,24
F01204,2023-01-01,I56,R03,16
F01205,2023-01-01,G47,R09,24
F01206,2023-01-01,H49,R09,17
F01207,2023-01-01,C10,R07,18
F01208,2023-01-01,C10,R05,23
F01209,2023-01-01,G47,R09,14
F01210,2023-01-01,I56,R03,15
F01211,2023-01-01,H49,R08,33
F01212,2023-01-01,I56,R02,27
F01213,2023-01-01,I55,R02,18
F01214,2023-01-01,H49,R09,13
F01215,2023-01-01,I56,R04,10
F01216,2023-01-01,G47,R01,19
F01217,2023-01-01,H49,R04,23
F01218,2023-01-01,C29,R03,26
F01219,2023-01-01,I56,R09,10
F01220,2023-01-01,I56,R08,18
F01221,2023-01-01,C10,R09,20
F01222,2023-01-01,H49,R03,24
F01223,2023-01-01,G47,R10,22
F01224,2023-01-01,H49,R08,21
F01225,2023-01-01,H49,R01,14
F01226,2023-01-01,I55,R03,25
F01227,2023-01-01,C10,R01,22
F01228,2023-01-01,C10,R05,18
F01229,2023-01-01,I56,R09,21
F01230,2023-01-01,G47,R02,28
F01231,2023-01-01,I56,R10,26
F01232,2023-01-01,C29,R10,24
F01233,2023-01-01,C10,R07,23
F01234,2023-01-01,C29,R09,22
F01235,2023-01-01,G47,R02,20
F01236,2023-01-01,I56,R10,19
F01237,2023-01-01,C10,R02,22
F01238,2023-01-01,C10,R01,23
F01239,2023-01-01,H49,R06,17
F01240,2023-01-01,I55,R04,20
F01241,2023-01-01,I56,R04,20
F01242,2023-01-01,I56,R02,12
F01243,2023-01-01,G47,R10,24
F01244,2023-01-01,I56,R07,20
F01245,2023-01-01,I56,R09,26
F01246,2023-01-01,C29,R05,28
F01247,2023-01-01,C29,R06,18
F01248,2023-01-01,I55,R03,28
F01249,2023-01-01,G47,R01,19
F01250,2023-01-01,H49,R03,22
F01251,2023-01-01,C10,R05,29
F01252,2023-01-01,C29,R04,24
F01253,2023-01-01,C10,R02,7
F01254,2023-01-01,I55,R02,18
F01255,2023-01-01,C29,R09,18
F01256,2023-01-01,C29,R10,21
F01257,2023-01-01,I55,R04,18
F01258,2023-01-01,C10,R05,27
F01259,2023-01-01,I55,R08,18
F01260,2023-01-01,C29,R07,26
F01261,2023-01-01,I55,R07,23
F01262,2023-01-01,C10,R08,19
F01263,2023-01-01,C10,R04,20
F01264,2023-01-01,H49,R08,20
F01265,2023-01-01,H49,R08,22
F01266,2023-01-01,H49,R08,28
F01267,2023-01-01,H49,R06,24
F01268,2023-01-01,I56,R05,23
F01269,2023-01-01,G47,R07,25
F01270,2023-01-01,I55,R04,25
F01271,2023-01-01,C29,R01,26
F01272,2023-01-01,G47,R07,15
F01273,2023-01-01,C29,R01,18
F01274,2023-01-01,H49,R03,15
F01275,2023-01-01,C10,R03,19
F01276,2023-01-01,C10,R07,28
F01277,2023-01-01,H49,R05,16
F01278,2023-01-01,I55,R10,26
F01279,2023-01-01,C10,R01,21
F01280,2023-01-01,C10,R07,15
F01281,2023-01-01,I55,R09,12
F01282,2023-01-01,C10,R07,16
F01283,2023-01-01,I55,R03,21
F01284,2023-01-01,C29,R04,14
F01285,2023-01-01,G47,R07,25
F01286,2023-01-01,C29,R10,12
F01287,2023-01-01,G47,R04,32
F01288,2023-01-01,H49,R02,22
F01289,2023-01-01,G47,R02,20
F01290,2023-01-01,I56,R08,23
F01291,2023-01-01,C29,R02,19
F01292,2023-01-01,I55,R02,25
F01293,2023-01-01,G47,R06,23
F01294,2023-01-01,C29,R06,19
F01295,2023-01-01,H49,R09,22
F01296,2023-01-01,C10,R03,13
F01297,2023-01-01,I56,R10,22
F01298,2023-01-01,H49,R09,24
F01299,2023-01-01,G47,R01,13
F01300,2023-01-01,H49,R03,16
F01301,2023-01-01,C10,R01,23
F01302,2023-01-01,H49,R06,30
F01303,2023-01-01,I55,R04,24
F01304,2023-01-01,C29,R08,16
F01305,2023-01-01,C10,R07,19
F01306,2023-01-01,H49,R01,18
F01307,2023-01-01,I56,R06,14
F01308,2023-01-01,C29,R06,14
F01309,2023-01-01,C29,R10,22
F01310,2023-01-01,G47,R10,26
F01311,2023-01-01,I55,R06,27
F01312,2023-01-01,I55,R02,19
F01313,2023-01-01,H49,R01,21
F01314,2023-01-01,C10,R10,13
F01315,2023-01-01,H49,R02,21
F01316,2023-01-01,C29,R10,21
F01317,2023-01-01,C10,R04,21
F01318,2023-01-01,C29,R09,18
F01319,2023-01-01,C10,R08,21
F01320,2023-01-01,H49,R07,16
F01321,2023-01-01,C29,R08,13
F01322,2023-01-01,H49,R09,31
F01323,2023-01-01,H49,R05,27
F01324,2023-01-01,I55,R07,20
F01325,2023-01-01,C10,R06,20
F01326,2023-01-01,I56,R04,22
F01327,2023-01-01,C10,R02,10
F01328,2023-01-01,C29,R08,19
F01329,2023-01-01,I55,R08,22
F01330,2023-01-01,C10,R10,26
F01331,2023-01-01,I56,R01,27
F01332,2023-01-01,H49,R01,23
F01333,2023-01-01,H49,R02,23
F01334,2023-01-01,I56,R03,18
F01335,2023-01-01,C10,R04,23
F01336,2023-01-01,I56,R01,24
F01337,2023-01-01,I55,R09,22
F01338,2023-01-01,I55,R08,28
F01339,2023-01-01,G47,R09,23
F01340,2023-01-01,C10,R03,30
F01341,2023-01-01,C10,R09,16
F01342,2023-01-01,C29,R03,23
F01343,2023-01-01,I55,R07,11
F01344,2023-01-01,C10,R05,18
F01345,2023-01-01,H49,R10,17
F01346,2023-01-01,I56,R06,22
F01347,2023-01-01,C10,R08,21
F01348,2023-01-01,C29,R09,29
F01349,2023-01-01,C10,R07,20
F01350,2023-01-01,G47,R01,18
F01351,2023-01-01,I56,R01,21
F01352,2023-01-01,H49,R04,21
F01353,2023-01-01,I56,R06,20
F01354,2023-01-01,H49,R07,26
F01355,2023-01-01,C29,R07,22
F01356,2023-01-01,I56,R01,16
F01357,2023-01-01,C10,R08,27
F01358,2023-01-01,C29,R09,20
F01359,2023-01-01,G47,R10,24
F01360,2023-01-01,I55,R01,20
F01361,2023-01-01,H49,R02,19
F01362,2023-01-01,C29,R05,31
F01363,2023-01-01,C29,R01,23
F01364,2023-01-01,C10,R05,16
F01365,2023-01-01,C29,R01,23
F01366,2023-01-01,H49,R05,22
F01367,2023-01-01,H49,R07,18
F01368,2023-01-01,I55,R03,20
F01369,2023-01-01,I56,R01,20
F01370,2023-01-01,G47,R08,15
F01371,2023-01-01,C10,R02,25
F01372,2023-01-01,I56,R05,17
F01373,2023-01-01,C10,R04,10
F01374,2023-01-01,H49,R03,19
F01375,2023-01-01,H49,R01,26
F01376,2023-01-01,I56,R04,25
F01377,2023-01-01,G47,R04,24
F01378,2023-01-01,I55,R03,23
F01379,2023-01-01,C29,R04,22
F01380,2023-01-01,H49,R06,13
F01381,2023-01-01,C10,R08,17
F01382,2023-01-01,C10,R05,18
F01383,2023-01-01,I56,R04,19
F01384,2023-01-01,C10,R04,23
F01385,2023-01-01,H49,R03,17
F01386,2023-01-01,I56,R10,17
F01387,2023-01-01,G47,R09,15
F01388,2023-01-01,I55,R05,20
F01389,2023-01-01,H49,R03,16
F01390,2023-01-01,C29,R07,31
F01391,2023-01-01,I56,R10,14
F01392,2023-01-01,I55,R02,21
F01393,2023-01-01,C29,R06,19
F01394,2023-01-01,I56,R05,26
F01395,2023-01-01,C10,R04,24
F01396,2023-01-01,C10,R04,14
F01397,2023-01-01,G47,R05,16
F01398,2023-01-01,I56,R10,20
F01399,2023-01-01,G47,R05,25
F01400,2023-01-01,C10,R06,17
F01401,2023-01-01,C29,R01,11
F01402,2023-01-01,C10,R05,30
F01403,2023-01-01,C10,R01,14
F01404,2023-01-01,C10,R01,24
F01405,2023-01-01,I55,R08,20
F01406,2023-01-01,I55,R10,22
F01407,2023-01-01,C29,R03,18
F01408,2023-01-01,C29,R08,16
F01409,2023-01-01,H49,R08,23
F01410,2023-01-01,C10,R09,27
F01411,2023-01-01,I56,R04,22
F01412,2023-01-01,H49,R05,24
F01413,2023-01-01,C29,R02,21
F01414,2023-01-01,I55,R10,11
F01415,2023-01-01,C10,R08,26
F01416,2023-01-01,C10,R04,17
F01417,2023-01-01,I56,R04,25
F01418,2023-01-01,H49,R01,15
F01419,2023-01-01,G47,R04,21
F01420,2023-01-01,C10,R04,12
F01421,2023-01-01,H49,R01,19
F01422,2023-01-01,C29,R03,11
F01423,2023-01-01,H49,R06,23
F01424,2023-01-01,C10,R01,21
F01425,2023-01-01,G47,R05,15
F01426,2023-01-01,H49,R03,18
F01427,2023-01-01,H49,R09,25
F01428,2023-01-01,I55,R07,22
F01429,2023-01-01,H49,R02,12
F01430,2023-01-01,I56,R03,17
F01431,2023-01-01,C10,R09,30
F01432,2023-01-01,H49,R04,21
F01433,2023-01-01,C10,R07,19
F01434,2023-01-01,I56,R01,17
F01435,2023-01-01,I56,R07,11
F01436,2023-01-01,C10,R04,28
F01437,2023-01-01,G47,R02,19
F01438,2023-01-01,C10,R07,25
F01439,2023-01-01,H49,R02,13
F01440,2023-01-01,I55,R08,19
F01441,2023-01-01,H49,R05,22
F01442,2023-01-01,I56,R06,23
F01443,2023-01-01,C29,R09,25
F01444,2023-01-01,C29,R09,21
F01445,2023-01-01,G47,R01,23
F01446,2023-01-01,C29,R05,10
F01447,2023-01-01,C29,R01,22
F01448,2023-01-01,I56,R09,19
F01449,2023-01-01,C10,R09,12
F01450,2023-01-01,C10,R05,20
F01451,2023-01-01,G47,R10,22
F01452,2023-01-01,C10,R02,22
F01453,2023-01-01,H49,R07,14
F01454,2023-01-01,C10,R09,23
F01455,2023-01-01,I55,R06,13
F01456,2023-01-01,H49,R08,17
F01457,2023-01-01,C10,R04,22
F01458,2023-01-01,C29,R09,26
F01459,2023-01-01,I56,R08,21
F01460,2023-01-01,I56,R03,20
F01461,2023-01-01,I55,R02,22
F01462,2023-01-01,C29,R02,25
F01463,2023-01-01,C29,R02,26
F01464,2023-01-01,I56,R01,22
F01465,2023-01-01,C29,R07,17
F01466,2023-01-01,H49,R09,21
F01467,2023-01-01,I56,R09,13
F01468,2023-01-01,C10,R01,14
F01469,2023-01-01,I55,R01,24
