firm_id,month,nace_code,region_code,turnover
F00054,2023-01-01,I56,R06,16194.23
F00054,2023-02-01,I56,R06,61918.31
F00054,2023-03-01,I56,R06,59945.62
F00054,2023-04-01,I56,R06,311011.68
F00054,2023-05-01,I56,R06,37892.71
F00054,2023-06-01,I56,R06,53774.58
F00054,2023-07-01,I56,R06,12141.4
F00054,2023-08-01,I56,R06,14531.42
F00054,2023-09-01,I56,R06,7452.73
F00054,2023-10-01,I56,R06,45393.75
F00054,2023-11-01,I56,R06,55957.83
F00054,2023-12-01,I56,R06,15448.09
F00055,2023-01-01,I55,R08,27711.12
F00055,2023-02-01,I55,R08,28575.38
F00055,2023-03-01,I55,R08,30704.39
F00055,2023-04-01,I55,R08,4884.95
F00055,2023-05-01,I55,R08,35154.75
F00055,2023-06-01,I55,R08,20298.68
F00055,2023-07-01,I55,R08,43976.55
F00055,2023-08-01,I55,R08,47636.69
F00055,2023-09-01,I55,R08,12543.32
F00055,2023-10-01,I55,R08,45224.61
F00055,2023-11-01,I55,R08,20092.82
F00055,2023-12-01,I55,R08,11677.78
F00056,2023-01-01,I55,R07,14111.93
F00056,2023-02-01,I55,R07,15137.7
F00056,2023-03-01,I55,R07,12838.54
F00056,2023-04-01,I55,R07,22428.75
F00056,2023-05-01,I55,R07,51200.53
F00056,2023-06-01,I55,R07,10552.04
F00056,2023-07-01,I55,R07,39969.81
F00056,2023-08-01,I55,R07,34862.62
F00056,2023-09-01,I55,R07,68409.46
F00056,2023-10-01,I55,R07,41256.66
F00056,2023-11-01,I55,R07,46911.98
F00056,2023-12-01,I55,R07,56663.67
F00057,2023-01-01,C29,R08,207903.86
F00057,2023-02-01,C29,R08,55948.74
F00057,2023-03-01,C29,R08,53824.67
F00057,2023-04-01,C29,R08,118115.51
F00057,2023-05-01,C29,R08,41929.18
F00057,2023-06-01,C29,R08,102780.4
F00057,2023-07-01,C29,R08,4809.95
F00057,2023-08-01,C29,R08,117735.77
F00057,2023-09-01,C29,R08,86635.02
F00057,2023-10-01,C29,R08,22823.13
F00057,2023-11-01,C29,R08,8471.49
F00057,2023-12-01,C29,R08,44104.78
F00058,2023-01-01,I55,R04,20916.84
F00058,2023-02-01,I55,R04,29828.14
F00058,2023-03-01,I55,R04,65827.5
F00058,2023-04-01,I55,R04,28196.94
F00058,2023-05-01,I55,R04,16487.56
F00058,2023-06-01,I55,R04,8801.31
F00058,2023-07-01,I55,R04,121254.61
F00058,2023-08-01,I55,R04,63666.19
F00058,2023-09-01,I55,R04,28543.78
F00058,2023-10-01,I55,R04,11440.66
F00058,2023-11-01,I55,R04,27295.87
F00058,2023-12-01,I55,R04,61293.44
F00059,2023-01-01,I55,R06,24138.19
F00059,2023-02-01,I55,R06,80668.2
F00059,2023-03-01,I55,R06,33952.74
F00059,2023-04-01,I55,R06,33511.48
F00059,2023-05-01,I55,R06,75501.61
F00059,2023-06-01,I55,R06,61066.22
F00059,2023-07-01,I55,R06,183776.86
F00059,2023-08-01,I55,R06,27557.45
F00059,2023-09-01,I55,R06,58166.56
F00059,2023-10-01,I55,R06,122835.63
F00059,2023-11-01,I55,R06,4728.84
F00059,2023-12-01,I55,R06,30100.74
F00060,2023-01-01,H49,R05,156611.43
F00060,2023-02-01,H49,R05,12067.9
F00060,2023-03-01,H49,R05,35879.97
F00060,2023-04-01,H49,R05,63018.76
F00060,2023-05-01,H49,R05,14025.23
F00060,2023-06-01,H49,R05,56470.49
F00060,2023-07-01,H49,R05,21109.19
F00060,2023-08-01,H49,R05,12765.82
F00060,2023-09-01,H49,R05,72021.29
F00060,2023-10-01,H49,R05,17695.42
F00060,2023-11-01,H49,R05,77255.72
F00060,2023-12-01,H49,R05,93730.45
F00061,2023-01-01,I55,R03,13868.16
F00061,2023-02-01,I55,R03,56314.26
F00061,2023-03-01,I55,R03,738385.07
F00061,2023-04-01,I55,R03,10399.6
F00061,2023-05-01,I55,R03,59642.2
F00061,2023-06-01,I55,R03,36744.77
F00061,2023-07-01,I55,R03,65114.05
F00061,2023-08-01,I55,R03,88479.39
F00061,2023-09-01,I55,R03,NA
F00061,2023-10-01,I55,R03,49341.72
F00061,2023-11-01,I55,R03,20163.37
F00061,2023-12-01,I55,R03,13061.25
F00062,2023-01-01,C10,R08,71150.74
F00062,2023-02-01,C10,R08,29311.35
F00062,2023-03-01,C10,R08,35899.63
F00062,2023-04-01,C10,R08,81078.18
F00062,2023-05-01,C10,R08,16847.78
F00062,2023-06-01,C10,R08,56835.24
F00062,2023-07-01,C10,R08,27662.77
F00062,2023-08-01,C10,R08,65736.81
F00062,2023-09-01,C10,R08,9611.99
F00062,2023-10-01,C10,R08,20011.85
F00062,2023-11-01,C10,R08,32392.94
F00062,2023-12-01,C10,R08,48346.29
F00063,2023-01-01,I56,R08,26969.34
F00063,2023-02-01,I56,R08,21503.12
F00063,2023-03-01,I56,R08,23050.79
F00063,2023-04-01,I56,R08,111551.9
F00063,2023-05-01,I56,R08,32391.03
F00063,2023-06-01,I56,R08,21524.08
F00063,2023-07-01,I56,R08,77791.19
F00063,2023-08-01,I56,R08,17122.26
F00063,2023-09-01,I56,R08,51100.64
F00063,2023-10-01,I56,R08,54869.58
F00063,2023-11-01,I56,R08,102697.38
F00063,2023-12-01,I56,R08,65178.23
F00064,2023-01-01,I55,R07,24396.58
F00064,2023-02-01,I55,R07,101461.37
F00064,2023-03-01,I55,R07,63089.14
F00064,2023-04-01,I55,R07,101995.66
F00064,2023-05-01,I55,R07,60050.04
F00064,2023-06-01,I55,R07,18186.65
F00064,2023-07-01,I55,R07,4106.23
F00064,2023-08-01,I55,R07,18286.6
F00064,2023-09-01,I55,R07,35889.25
F00064,2023-10-01,I55,R07,14653.73
F00064,2023-11-01,I55,R07,156722.86
F00064,2023-12-01,I55,R07,6690.96
F00065,2023-01-01,G47,R08,35441.31
F00065,2023-02-01,G47,R08,29497.91
F00065,2023-03-01,G47,R08,45943.51
F00065,2023-04-01,G47,R08,270378.12
F00065,2023-05-01,G47,R08,23598.24
F00065,2023-06-01,G47,R08,96968.43
F00065,2023-07-01,G47,R08,62243.57
F00065,2023-08-01,G47,R08,NA
F00065,2023-09-01,G47,R08,10271.55
F00065,2023-10-01,G47,R08,104538.7
F00065,2023-11-01,G47,R08,94762.19
F00065,2023-12-01,G47,R08,42523.33
F00066,2023-01-01,I55,R02,124941.1
F00066,2023-02-01,I55,R02,22808.92
F00066,2023-03-01,I55,R02,18725.72
F00066,2023-04-01,I55,R02,34087.49
F00066,2023-05-01,I55,R02,66062.74
F00066,2023-06-01,I55,R02,54365.53
F00066,2023-07-01,I55,R02,27369.28
F00066,2023-08-01,I55,R02,15642.01
F00066,2023-09-01,I55,R02,17681.07
F00066,2023-10-01,I55,R02,10857.33
F00066,2023-11-01,I55,R02,24399.19
F00066,2023-12-01,I55,R02,29145.19
F00067,2023-01-01,C10,R02,3460.02
F00067,2023-02-01,C10,R02,9155.88
F00067,2023-03-01,C10,R02,22177.13
F00067,2023-04-01,C10,R02,55197.07
F00067,2023-05-01,C10,R02,71501.56
F00067,2023-06-01,C10,R02,14169.01
F00067,2023-07-01,C10,R02,4610.38
F00067,2023-08-01,C10,R02,31164.82
F00067,2023-09-01,C10,R02,95862.23
F00067,2023-10-01,C10,R02,19084.7
F00067,2023-11-01,C10,R02,21085.5
F00067,2023-12-01,C10,R02,70472.01
F00068,2023-01-01,G47,R10,30399.51
F00068,2023-02-01,G47,R10,156034.98
F00068,2023-03-01,G47,R10,41536.18
F00068,2023-04-01,G47,R10,38282.88
F00068,2023-05-01,G47,R10,19582.82
F00068,2023-06-01,G47,R10,72172.67
F00068,2023-07-01,G47,R10,21465.34
F00068,2023-08-01,G47,R10,358038.32
F00068,2023-09-01,G47,R10,43025.75
F00068,2023-10-01,G47,R10,59706.96
F00068,2023-11-01,G47,R10,26131.14
F00068,2023-12-01,G47,R10,25179.08
F00069,2023-01-01,H49,R10,28250.19
F00069,2023-02-01,H49,R10,50295.14
F00069,2023-03-01,H49,R10,35209.24
F00069,2023-04-01,H49,R10,91722.94
F00069,2023-05-01,H49,R10,32486.2
F00069,2023-06-01,H49,R10,39757.17
F00069,2023-07-01,H49,R10,23655.85
F00069,2023-08-01,H49,R10,95833.3
F00069,2023-09-01,H49,R10,30739.23
F00069,2023-10-01,H49,R10,16930.22
F00069,2023-11-01,H49,R10,35392.39
F00069,2023-12-01,H49,R10,30105.89
F00070,2023-01-01,H49,R09,7409.57
F00070,2023-02-01,H49,R09,37972.59
F00070,2023-03-01,H49,R09,24471.37
F00070,2023-04-01,H49,R09,22158.45
F00070,2023-05-01,H49,R09,66085.45
F00070,2023-06-01,H49,R09,92350.62
F00070,2023-07-01,H49,R09,26989.29
F00070,2023-08-01,H49,R09,129680.85
F00070,2023-09-01,H49,R09,28988.66
F00070,2023-10-01,H49,R09,18699.55
F00070,2023-11-01,H49,R09,11543.93
F00070,2023-12-01,H49,R09,34122.61
F00071,2023-01-01,H49,R07,101750.27
F00071,2023-02-01,H49,R07,80606.01
F00071,2023-03-01,H49,R07,20172.35
F00071,2023-04-01,H49,R07,14945.87
F00071,2023-05-01,H49,R07,127002.4
F00071,2023-06-01,H49,R07,19596.33
F00071,2023-07-01,H49,R07,10042.28
F00071,2023-08-01,H49,R07,176713.06
F00071,2023-09-01,H49,R07,21959.51
F00071,2023-10-01,H49,R07,24125.83
F00071,2023-11-01,H49,R07,48429.82
F00071,2023-12-01,H49,R07,74054.32
F00072,2023-01-01,C10,R01,25095.35
F00072,2023-02-01,C10,R01,16518.31
F00072,2023-03-01,C10,R01,26036.14
F00072,2023-04-01,C10,R01,47034.04
F00072,2023-05-01,C10,R01,24021.01
F00072,2023-06-01,C10,R01,49412.97
F00072,2023-07-01,C10,R01,12405.87
F00072,2023-08-01,C10,R01,34872.58
F00072,2023-09-01,C10,R01,37080.11
F00072,2023-10-01,C10,R01,25014.29
F00072,2023-11-01,C10,R01,49895.1
F00072,2023-12-01,C10,R01,28378.2
F00073,2023-01-01,I56,R04,62456.21
F00073,2023-02-01,I56,R04,12464.03
F00073,2023-03-01,I56,R04,14778.62
F00073,2023-04-01,I56,R04,26335.19
F00073,2023-05-01,I56,R04,57619.63
F00073,2023-06-01,I56,R04,16903.25
F00073,2023-07-01,I56,R04,26313.79
F00073,2023-08-01,I56,R04,38004.29
F00073,2023-09-01,I56,R04,46247.99
F00073,2023-10-01,I56,R04,160842.17
F00073,2023-11-01,I56,R04,27317.17
F00073,2023-12-01,I56,R04,39800.87
F00074,2023-01-01,C29,R04,31948.34
F00074,2023-02-01,C29,R04,105479.91
F00074,2023-03-01,C29,R04,16492.4
F00074,2023-04-01,C29,R04,36504.73
F00074,2023-05-01,C29,R04,11588.68
F00074,2023-06-01,C29,R04,61236.6
F00074,2023-07-01,C29,R04,54844.36
F00074,2023-08-01,C29,R04,38463.12
F00074,2023-09-01,C29,R04,34424.78
F00074,2023-10-01,C29,R04,73806.87
F00074,2023-11-01,C29,R04,72693.75
F00074,2023-12-01,C29,R04,71900.05
F00075,2023-01-01,G47,R07,16707.11
F00075,2023-02-01,G47,R07,12739.07
F00075,2023-03-01,G47,R07,71673.77
F00075,2023-04-01,G47,R07,39545.1
F00075,2023-05-01,G47,R07,74318.29
F00075,2023-06-01,G47,R07,40885.48
F00075,2023-07-01,G47,R07,51652.13
F00075,2023-08-01,G47,R07,40566.66
F00075,2023-09-01,G47,R07,47728.55
F00075,2023-10-01,G47,R07,137010.74
F00075,2023-11-01,G47,R07,8998.5
F00075,2023-12-01,G47,R07,6088.88
F00076,2023-01-01,C29,R09,63770.21
F00076,2023-02-01,C29,R09,82249.56
F00076,2023-03-01,C29,R09,74624.96
F00076,2023-04-01,C29,R09,17439.52
F00076,2023-05-01,C29,R09,48498.66
F00076,2023-06-01,C29,R09,46668.15
F00076,2023-07-01,C29,R09,20676.51
F00076,2023-08-01,C29,R09,26660.97
F00076,2023-09-01,C29,R09,34561.93
F00076,2023-10-01,C29,R09,59323.42
F00076,2023-11-01,C29,R09,49098.54
F00076,2023-12-01,C29,R09,23763.09
F00077,2023-01-01,H49,R07,42480.91
F00077,2023-02-01,H49,R07,78171.22
F00077,2023-03-01,H49,R07,92085.99
F00077,2023-04-01,H49,R07,15642.13
F00077,2023-05-01,H49,R07,87941.7
F00077,2023-06-01,H49,R07,33301.75
F00077,2023-07-01,H49,R07,54622.95
F00077,2023-08-01,H49,R07,34404.61
F00077,2023-09-01,H49,R07,25404.27
F00077,2023-10-01,H49,R07,61215.79
F00077,2023-11-01,H49,R07,25322.03
F00077,2023-12-01,H49,R07,36260.68
F00078,2023-01-01,I55,R07,14294.87
F00078,2023-02-01,I55,R07,60979.01
F00078,2023-03-01,I55,R07,19440.33
F00078,2023-04-01,I55,R07,126091.06
F00078,2023-05-01,I55,R07,70008.16
F00078,2023-06-01,I55,R07,100943.92
F00078,2023-07-01,I55,R07,116421.88
F00078,2023-08-01,I55,R07,17420.52
F00078,2023-09-01,I55,R07,39370.3
F00078,2023-10-01,I55,R07,27450.45
F00078,2023-11-01,I55,R07,26791.97
F00078,2023-12-01,I55,R07,35993.23
F00079,2023-01-01,G47,R04,95441.57
F00079,2023-02-01,G47,R04,7749.69
F00079,2023-03-01,G47,R04,13288.85
F00079,2023-04-01,G47,R04,10922.29
F00079,2023-05-01,G47,R04,40334.28
F00079,2023-06-01,G47,R04,42391.37
F00079,2023-07-01,G47,R04,12638.18
F00079,2023-08-01,G47,R04,16277.06
F00079,2023-09-01,G47,R04,42776.78
F00079,2023-10-01,G47,R04,16656.43
F00079,2023-11-01,G47,R04,27994.23
F00079,2023-12-01,G47,R04,19816.07
F00080,2023-01-01,I56,R05,21744.6
F00080,2023-02-01,I56,R05,10548.71
F00080,2023-03-01,I56,R05,38282.14
F00080,2023-04-01,I56,R05,18361.32
F00080,2023-05-01,I56,R05,53208.49
F00080,2023-06-01,I56,R05,24035.78
F00080,2023-07-01,I56,R05,20352.95
F00080,2023-08-01,I56,R05,77415.7
F00080,2023-09-01,I56,R05,37593.27
F00080,2023-10-01,I56,R05,15344.71
F00080,2023-11-01,I56,R05,47346.06
F00080,2023-12-01,I56,R05,21070.71
F00081,2023-01-01,C10,R04,32686.58
F00081,2023-02-01,C10,R04,17673.84
F00081,2023-03-01,C10,R04,62477.02
F00081,2023-04-01,C10,R04,9243.31
F00081,2023-05-01,C10,R04,29681.49
F00081,2023-06-01,C10,R04,46254.13
F00081,2023-07-01,C10,R04,84686.17
F00081,2023-08-01,C10,R04,62523.29
F00081,2023-09-01,C10,R04,9073.2
F00081,2023-10-01,C10,R04,26796.25
F00081,2023-11-01,C10,R04,15435.15
F00081,2023-12-01,C10,R04,38903.22
F00082,2023-01-01,G47,R04,58367.3
F00082,2023-02-01,G47,R04,34957.88
F00082,2023-03-01,G47,R04,28126.63
F00082,2023-04-01,G47,R04,2330.61
F00082,2023-05-01,G47,R04,74183.97
F00082,2023-06-01,G47,R04,7765.15
F00082,2023-07-01,G47,R04,39654.55
F00082,2023-08-01,G47,R04,14276.22
F00082,2023-09-01,G47,R04,19932.65
F00082,2023-10-01,G47,R04,140115.17
F00082,2023-11-01,G47,R04,75347.8
F00082,2023-12-01,G47,R04,45003.75
F00083,2023-01-01,H49,R02,43810.07
F00083,2023-02-01,H49,R02,33379.05
F00083,2023-03-01,H49,R02,79330.48
F00083,2023-04-01,H49,R02,28825.29
F00083,2023-05-01,H49,R02,77670.93
F00083,2023-06-01,H49,R02,43419.45
F00083,2023-07-01,H49,R02,27378.58
F00083,2023-08-01,H49,R02,7769.22
F00083,2023-09-01,H49,R02,18651.49
F00083,2023-10-01,H49,R02,29868.69
F00083,2023-11-01,H49,R02,13538.44
F00083,2023-12-01,H49,R02,180045.54
F00084,2023-01-01,H49,R08,27140.37
F00084,2023-02-01,H49,R08,21053.79
F00084,2023-03-01,H49,R08,9656.27
F00084,2023-04-01,H49,R08,60840.7
F00084,2023-05-01,H49,R08,19834.16
F00084,2023-06-01,H49,R08,24271.06
F00084,2023-07-01,H49,R08,23855.13
F00084,2023-08-01,H49,R08,38046.07
F00084,2023-09-01,H49,R08,65679.28
F00084,2023-10-01,H49,R08,21726.68
F00084,2023-11-01,H49,R08,48585.92
F00084,2023-12-01,H49,R08,133212.29
F00085,2023-01-01,C10,R05,24446.72
F00085,2023-02-01,C10,R05,21313.91
F00085,2023-03-01,C10,R05,83970.01
F00085,2023-04-01,C10,R05,112684.85
F00085,2023-05-01,C10,R05,19205.43
F00085,2023-06-01,C10,R05,66326.29
F00085,2023-07-01,C10,R05,63226.91
F00085,2023-08-01,C10,R05,81521.28
F00085,2023-09-01,C10,R05,35758.57
F00085,2023-10-01,C10,R05,19845
F00085,2023-11-01,C10,R05,45159.43
F00085,2023-12-01,C10,R05,17878.33
F00086,2023-01-01,C10,R09,25234.15
F00086,2023-02-01,C10,R09,14923.79
F00086,2023-03-01,C10,R09,54100.1
F00086,2023-04-01,C10,R09,40350.65
F00086,2023-05-01,C10,R09,77558.51
F00086,2023-06-01,C10,R09,46009.88
F00086,2023-07-01,C10,R09,34342.3
F00086,2023-08-01,C10,R09,123796.81
F00086,2023-09-01,C10,R09,37619.87
F00086,2023-10-01,C10,R09,27615.85
F00086,2023-11-01,C10,R09,45980.32
F00086,2023-12-01,C10,R09,66772.74
F00087,2023-01-01,I55,R07,83236.95
F00087,2023-02-01,I55,R07,91545.18
F00087,2023-03-01,I55,R07,3770.5
F00087,2023-04-01,I55,R07,28147.35
F00087,2023-05-01,I55,R07,11651.89
F00087,2023-06-01,I55,R07,90961.15
F00087,2023-07-01,I55,R07,38866.53
F00087,2023-08-01,I55,R07,30726.4
F00087,2023-09-01,I55,R07,129392.58
F00087,2023-10-01,I55,R07,14222.31
F00087,2023-11-01,I55,R07,34247.09
F00087,2023-12-01,I55,R07,63670.21
F00088,2023-01-01,H49,R04,14516.72
F00088,2023-02-01,H49,R04,53643.02
F00088,2023-03-01,H49,R04,44457.2
F00088,2023-04-01,H49,R04,16406.46
F00088,2023-05-01,H49,R04,37441.13
F00088,2023-06-01,H49,R04,114933.93
F00088,2023-07-01,H49,R04,12206.47
F00088,2023-08-01,H49,R04,57840.85
F00088,2023-09-01,H49,R04,5679.5
F00088,2023-10-01,H49,R04,56676.95
F00088,2023-11-01,H49,R04,31465.06
F00088,2023-12-01,H49,R04,18906.36
F00089,2023-01-01,G47,R05,10603.58
F00089,2023-02-01,G47,R05,54369.88
F00089,2023-03-01,G47,R05,35700.49
F00089,2023-04-01,G47,R05,61410.69
F00089,2023-05-01,G47,R05,18835.91
F00089,2023-06-01,G47,R05,11509.19
F00089,2023-07-01,G47,R05,55808.7
F00089,2023-08-01,G47,R05,87526.55
F00089,2023-09-01,G47,R05,18701.51
F00089,2023-10-01,G47,R05,20326.27
F00089,2023-11-01,G47,R05,100492.46
F00089,2023-12-01,G47,R05,17337.17
F00090,2023-01-01,C29,R04,53420.21
F00090,2023-02-01,C29,R04,14505.54
F00090,2023-03-01,C29,R04,21102.52
F00090,2023-04-01,C29,R04,70287.28
F00090,2023-05-01,C29,R04,44852.25
F00090,2023-06-01,C29,R04,42337.73
F00090,2023-07-01,C29,R04,100868.57
F00090,2023-08-01,C29,R04,77670.24
F00090,2023-09-01,C29,R04,47097.36
F00090,2023-10-01,C29,R04,47825.58
F00090,2023-11-01,C29,R04,7677.1
F00090,2023-12-01,C29,R04,NA
F00091,2023-01-01,I56,R06,45148.43
F00091,2023-02-01,I56,R06,185485.26
F00091,2023-03-01,I56,R06,12493.33
F00091,2023-04-01,I56,R06,24029.58
F00091,2023-05-01,I56,R06,24369.18
F00091,2023-06-01,I56,R06,14832.04
F00091,2023-07-01,I56,R06,22537.86
F00091,2023-08-01,I56,R06,66510.61
F00091,2023-09-01,I56,R06,59479.73
F00091,2023-10-01,I56,R06,23020.36
F00091,2023-11-01,I56,R06,46529.79
F00091,2023-12-01,I56,R06,128862.29
F00092,2023-01-01,C10,R10,62962.4
F00092,2023-02-01,C10,R10,7386.12
F00092,2023-03-01,C10,R10,109445.12
F00092,2023-04-01,C10,R10,22009.96
F00092,2023-05-01,C10,R10,26316.09
F00092,2023-06-01,C10,R10,33579.49
F00092,2023-07-01,C10,R10,100136.56
F00092,2023-08-01,C10,R10,62435.63
F00092,2023-09-01,C10,R10,35793.76
F00092,2023-10-01,C10,R10,70969
F00092,2023-11-01,C10,R10,37790.55
F00092,2023-12-01,C10,R10,76621.03
F00093,2023-01-01,G47,R04,10078
F00093,2023-02-01,G47,R04,30100.79
F00093,2023-03-01,G47,R04,8781.63
F00093,2023-04-01,G47,R04,32329.75
F00093,2023-05-01,G47,R04,17066.52
F00093,2023-06-01,G47,R04,35389.65
F00093,2023-07-01,G47,R04,21977.42
F00093,2023-08-01,G47,R04,74087.4
F00093,2023-09-01,G47,R04,43539.07
F00093,2023-10-01,G47,R04,15432.13
F00093,2023-11-01,G47,R04,56866.83
F00093,2023-12-01,G47,R04,21377.66
F00094,2023-01-01,C29,R04,55292.18
F00094,2023-02-01,C29,R04,8910.74
F00094,2023-03-01,C29,R04,17107.64
F00094,2023-04-01,C29,R04,21015.72
F00094,2023-05-01,C29,R04,41097.64
F00094,2023-06-01,C29,R04,39418.92
F00094,2023-07-01,C29,R04,58290.4
F00094,2023-08-01,C29,R04,28196.42
F00094,2023-09-01,C29,R04,148572.9
F00094,2023-10-01,C29,R04,53612.8
F00094,2023-11-01,C29,R04,100774.18
F00094,2023-12-01,C29,R04,100527.98
F00095,2023-01-01,I55,R03,94891.56
F00095,2023-02-01,I55,R03,17601.72
F00095,2023-03-01,I55,R03,56201.12
F00095,2023-04-01,I55,R03,104364.91
F00095,2023-05-01,I55,R03,11251.24
F00095,2023-06-01,I55,R03,146381.65
F00095,2023-07-01,I55,R03,7089.54
F00095,2023-08-01,I55,R03,78459.94
F00095,2023-09-01,I55,R03,18817.3
F00095,2023-10-01,I55,R03,24808.16
F00095,2023-11-01,I55,R03,33058.09
F00095,2023-12-01,I55,R03,23171.5
F00096,2023-01-01,H49,R05,3329.47
F00096,2023-02-01,H49,R05,41605.69
F00096,2023-03-01,H49,R05,51517.34
F00096,2023-04-01,H49,R05,16477.98
F00096,2023-05-01,H49,R05,19809.03
F00096,2023-06-01,H49,R05,10627.2
F00096,2023-07-01,H49,R05,42731.97
F00096,2023-08-01,H49,R05,109040.66
F00096,2023-09-01,H49,R05,72929.4
F00096,2023-10-01,H49,R05,38472.73
F00096,2023-11-01,H49,R05,96907.16
F00096,2023-12-01,H49,R05,54016.8
F00097,2023-01-01,C10,R10,16533.37
F00097,2023-02-01,C10,R10,47430.04
F00097,2023-03-01,C10,R10,6810.67
F00097,2023-04-01,C10,R10,50464.57
F00097,2023-05-01,C10,R10,33634.42
F00097,2023-06-01,C10,R10,53283.52
F00097,2023-07-01,C10,R10,45873.98
F00097,2023-08-01,C10,R10,6130.22
F00097,2023-09-01,C10,R10,21831.76
F00097,2023-10-01,C10,R10,22431.18
F00097,2023-11-01,C10,R10,88498.54
F00097,2023-12-01,C10,R10,37643.11
F00098,2023-01-01,C29,R09,32386.07
F00098,2023-02-01,C29,R09,112071.44
F00098,2023-03-01,C29,R09,98131.6
F00098,2023-04-01,C29,R09,17946.92
F00098,2023-05-01,C29,R09,25326.91
F00098,2023-06-01,C29,R09,16392.82
F00098,2023-07-01,C29,R09,63181.64
F00098,2023-08-01,C29,R09,20250.11
F00098,2023-09-01,C29,R09,51897.54
F00098,2023-10-01,C29,R09,37418.63
F00098,2023-11-01,C29,R09,56244.42
F00098,2023-12-01,C29,R09,10880.5
F00099,2023-01-01,G47,R10,28987.32
F00099,2023-02-01,G47,R10,47053.24
F00099,2023-03-01,G47,R10,7461.63
F00099,2023-04-01,G47,R10,87400.6
F00099,2023-05-01,G47,R10,91007.45
F00099,2023-06-01,G47,R10,51074.91
F00099,2023-07-01,G47,R10,10285.5
F00099,2023-08-01,G47,R10,49641.61
F00099,2023-09-01,G47,R10,120398.92
F00099,2023-10-01,G47,R10,18406.18
F00099,2023-11-01,G47,R10,26919.1
F00099,2023-12-01,G47,R10,62315.49
F00100,2023-01-01,G47,R06,45894.73
F00100,2023-02-01,G47,R06,54691.91
F00100,2023-03-01,G47,R06,152263.93
F00100,2023-04-01,G47,R06,12813.76
F00100,2023-05-01,G47,R06,36540
F00100,2023-06-01,G47,R06,78725.81
F00100,2023-07-01,G47,R06,20538.12
F00100,2023-08-01,G47,R06,58691.88
F00100,2023-09-01,G47,R06,107072.79
F00100,2023-10-01,G47,R06,23405.92
F00100,2023-11-01,G47,R06,43317.07
F00100,2023-12-01,G47,R06,8933.88
F00101,2023-01-01,C10,R03,41608.31
F00101,2023-02-01,C10,R03,NA
F00101,2023-03-01,C10,R03,16735.77
F00101,2023-04-01,C10,R03,69408.43
F00101,2023-05-01,C10,R03,33737.44
F00101,2023-06-01,C10,R03,61178.85
F00101,2023-07-01,C10,R03,24454.95
F00101,2023-08-01,C10,R03,42272.34
F00101,2023-09-01,C10,R03,135521.8
F00101,2023-10-01,C10,R03,84166.84
F00101,2023-11-01,C10,R03,9740.53
F00101,2023-12-01,C10,R03,61560.43
F00102,2023-01-01,C29,R08,39071.09
F00102,2023-02-01,C29,R08,49614.99
F00102,2023-03-01,C29,R08,15990.41
F00102,2023-04-01,C29,R08,10586.66
F00102,2023-05-01,C29,R08,56348.84
F00102,2023-06-01,C29,R08,54604.5
F00102,2023-07-01,C29,R08,10812.48
F00102,2023-08-01,C29,R08,30151.75
F00102,2023-09-01,C29,R08,6590.45
F00102,2023-10-01,C29,R08,27388.69
F00102,2023-11-01,C29,R08,24886.27
F00102,2023-12-01,C29,R08,50676.28
F00103,2023-01-01,C10,R02,39016.51
F00103,2023-02-01,C10,R02,28674.16
F00103,2023-03-01,C10,R02,53218.4
F00103,2023-04-01,C10,R02,46745.27
F00103,2023-05-01,C10,R02,88598.68
F00103,2023-06-01,C10,R02,53819.63
F00103,2023-07-01,C10,R02,27660.37
F00103,2023-08-01,C10,R02,42495.78
F00103,2023-09-01,C10,R02,74222.84
F00103,2023-10-01,C10,R02,45519.09
F00103,2023-11-01,C10,R02,13994.65
F00103,2023-12-01,C10,R02,44955.23
F00104,2023-01-01,C29,R07,15163.08
F00104,2023-02-01,C29,R07,60887.01
F00104,2023-03-01,C29,R07,33888.28
F00104,2023-04-01,C29,R07,117134.54
F00104,2023-05-01,C29,R07,22482.37
F00104,2023-06-01,C29,R07,7366.87
F00104,2023-07-01,C29,R07,45652.81
F00104,2023-08-01,C29,R07,45674.41
F00104,2023-09-01,C29,R07,66088.05
F00104,2023-10-01,C29,R07,26381.41
F00104,2023-11-01,C29,R07,27170.48
F00104,2023-12-01,C29,R07,25654.6
F00105,2023-01-01,I56,R04,27283.79
F00105,2023-02-01,I56,R04,25751.31
F00105,2023-03-01,I56,R04,40451.41
F00105,2023-04-01,I56,R04,12808.34
F00105,2023-05-01,I56,R04,16609.29
F00105,2023-06-01,I56,R04,50768.24
F00105,2023-07-01,I56,R04,28397.01
F00105,2023-08-01,I56,R04,8305.7
F00105,2023-09-01,I56,R04,25685.59
F00105,2023-10-01,I56,R04,17973.73
F00105,2023-11-01,I56,R04,47536.26
F00105,2023-12-01,I56,R04,22935.97
F00106,2023-01-01,H49,R05,65129.28
F00106,2023-02-01,H49,R05,104633.49
F00106,2023-03-01,H49,R05,15380.96
F00106,2023-04-01,H49,R05,111860.47
F00106,2023-05-01,H49,R05,60437.51
F00106,2023-06-01,H49,R05,47232.72
F00106,2023-07-01,H49,R05,201546.57
F00106,2023-08-01,H49,R05,176406.41
F00106,2023-09-01,H49,R05,21710.07
F00106,2023-10-01,H49,R05,32087.87
F00106,2023-11-01,H49,R05,28187.15
F00106,2023-12-01,H49,R05,28638.07
